user_id,subject,difficulty,score,time_spent,learning_style,skill_level
765,OOP,beginner,62.0,64,visual,intermediate
765,Data Structures,beginner,64.0,82,kinesthetic,beginner
765,Machine Learning,advanced,62.0,131,kinesthetic,intermediate
765,Data Structures,advanced,64.0,250,kinesthetic,intermediate
765,Machine Learning,advanced,74.0,238,auditory,intermediate
765,Machine Learning,advanced,75.0,185,kinesthetic,advanced
766,Python,advanced,86.0,166,visual,advanced
766,Python,advanced,62.0,73,visual,beginner
766,Data Structures,beginner,79.0,239,kinesthetic,beginner
766,Python,beginner,88.0,98,auditory,beginner
767,Machine Learning,beginner,91.0,277,auditory,advanced
767,Machine Learning,intermediate,76.0,219,visual,beginner
767,OOP,advanced,41.0,272,kinesthetic,advanced
767,OOP,intermediate,40.0,160,visual,beginner
767,Machine Learning,intermediate,64.0,189,visual,beginner
768,Data Structures,intermediate,87.0,219,visual,beginner
768,Python,intermediate,97.0,222,auditory,advanced
768,Data Structures,beginner,100.0,269,auditory,intermediate
769,Data Structures,beginner,51.0,214,visual,beginner
769,Data Structures,beginner,54.0,167,auditory,beginner
769,OOP,beginner,47.0,90,kinesthetic,intermediate
770,OOP,beginner,62.0,178,kinesthetic,intermediate
770,Python,advanced,86.0,149,kinesthetic,advanced
770,OOP,advanced,54.0,199,visual,beginner
770,Python,beginner,88.0,79,kinesthetic,intermediate
770,Data Structures,advanced,74.0,61,visual,intermediate
771,OOP,beginner,42.0,257,kinesthetic,beginner
771,Machine Learning,advanced,43.0,258,visual,beginner
771,Machine Learning,intermediate,48.0,197,kinesthetic,intermediate
771,OOP,intermediate,58.0,251,kinesthetic,advanced
772,Machine Learning,beginner,97.0,112,kinesthetic,beginner
772,OOP,advanced,46.0,285,kinesthetic,intermediate
772,OOP,intermediate,53.0,69,auditory,intermediate
772,Python,beginner,56.0,68,kinesthetic,advanced
772,Machine Learning,advanced,62.0,150,auditory,beginner
773,OOP,intermediate,46.0,152,visual,advanced
773,Machine Learning,advanced,48.0,287,kinesthetic,advanced
773,OOP,beginner,64.0,239,kinesthetic,advanced
773,Python,beginner,82.0,231,kinesthetic,beginner
773,Data Structures,intermediate,97.0,250,visual,intermediate
773,Data Structures,beginner,50.0,229,visual,beginner
773,Python,advanced,56.0,120,visual,advanced
774,Python,beginner,76.0,234,visual,advanced
774,OOP,advanced,58.0,86,visual,advanced
774,OOP,intermediate,80.0,96,visual,intermediate
775,OOP,beginner,90.0,164,visual,intermediate
775,OOP,advanced,81.0,83,visual,advanced
775,Data Structures,beginner,73.0,200,auditory,beginner
776,OOP,advanced,53.0,179,auditory,beginner
776,Machine Learning,intermediate,86.0,207,auditory,advanced
776,Data Structures,advanced,68.0,73,kinesthetic,intermediate
776,Data Structures,intermediate,72.0,187,kinesthetic,beginner
776,Machine Learning,intermediate,45.0,70,auditory,intermediate
776,Python,beginner,67.0,284,visual,intermediate
777,Python,advanced,95.0,286,auditory,beginner
777,OOP,intermediate,84.0,127,kinesthetic,intermediate
777,Python,intermediate,60.0,117,visual,beginner
777,Machine Learning,advanced,75.0,216,visual,intermediate
778,Data Structures,beginner,84.0,236,visual,advanced
778,Machine Learning,advanced,84.0,219,auditory,advanced
778,Data Structures,advanced,89.0,200,visual,advanced
778,OOP,beginner,61.0,109,visual,beginner
778,Python,beginner,79.0,293,auditory,intermediate
778,OOP,intermediate,73.0,281,kinesthetic,beginner
779,OOP,beginner,79.0,63,kinesthetic,intermediate
779,Machine Learning,intermediate,46.0,143,visual,advanced
779,Data Structures,beginner,53.0,151,visual,beginner
779,Data Structures,advanced,93.0,78,visual,intermediate
779,Python,advanced,89.0,198,kinesthetic,beginner
779,Data Structures,advanced,72.0,135,kinesthetic,beginner
779,OOP,intermediate,83.0,209,auditory,intermediate
780,OOP,intermediate,67.0,292,visual,beginner
780,Machine Learning,advanced,64.0,176,kinesthetic,intermediate
780,OOP,beginner,74.0,63,kinesthetic,beginner
780,Data Structures,beginner,54.0,217,auditory,intermediate
780,Machine Learning,advanced,88.0,198,kinesthetic,beginner
781,Machine Learning,advanced,81.0,65,kinesthetic,beginner
781,OOP,advanced,85.0,296,visual,beginner
781,Python,intermediate,97.0,272,visual,intermediate
781,Machine Learning,advanced,42.0,272,visual,advanced
781,Python,beginner,44.0,186,kinesthetic,advanced
782,Data Structures,beginner,58.0,265,auditory,intermediate
782,Python,beginner,99.0,167,kinesthetic,advanced
782,Python,advanced,45.0,87,auditory,beginner
782,Machine Learning,beginner,59.0,264,auditory,intermediate
782,Machine Learning,intermediate,91.0,233,auditory,advanced
782,Python,beginner,57.0,60,kinesthetic,beginner
783,OOP,intermediate,65.0,142,kinesthetic,intermediate
783,Data Structures,intermediate,70.0,69,visual,advanced
783,Data Structures,intermediate,77.0,107,kinesthetic,beginner
784,Python,intermediate,41.0,80,kinesthetic,beginner
784,Python,intermediate,98.0,247,visual,beginner
784,Python,beginner,56.0,142,kinesthetic,advanced
784,OOP,advanced,100.0,226,kinesthetic,intermediate
785,Python,intermediate,100.0,238,kinesthetic,advanced
785,Data Structures,advanced,79.0,230,auditory,advanced
785,OOP,intermediate,72.0,157,kinesthetic,intermediate
785,Data Structures,advanced,59.0,292,visual,beginner
786,Machine Learning,advanced,69.0,208,visual,advanced
786,Python,intermediate,56.0,146,kinesthetic,beginner
786,Python,advanced,97.0,124,visual,beginner
786,OOP,beginner,73.0,244,visual,advanced
786,OOP,advanced,56.0,90,kinesthetic,advanced
786,Python,advanced,68.0,220,visual,advanced
787,Machine Learning,beginner,82.0,219,kinesthetic,intermediate
787,Python,intermediate,90.0,117,auditory,beginner
787,OOP,advanced,96.0,252,kinesthetic,advanced
787,Data Structures,beginner,96.0,255,kinesthetic,beginner
787,Python,beginner,40.0,201,kinesthetic,beginner
787,Data Structures,advanced,63.0,202,kinesthetic,advanced
788,Data Structures,beginner,95.0,213,visual,beginner
788,Python,advanced,93.0,256,auditory,beginner
788,Python,advanced,66.0,193,visual,beginner
789,Machine Learning,advanced,87.0,115,visual,beginner
789,Python,advanced,79.0,220,kinesthetic,beginner
789,Python,beginner,93.0,298,visual,intermediate
789,Machine Learning,intermediate,76.0,181,visual,beginner
790,Python,advanced,83.0,178,visual,advanced
790,Machine Learning,intermediate,77.0,99,kinesthetic,intermediate
790,Python,beginner,60.0,286,kinesthetic,beginner
791,Data Structures,intermediate,68.0,276,kinesthetic,intermediate
791,Python,advanced,41.0,142,auditory,beginner
791,Python,intermediate,90.0,261,kinesthetic,beginner
791,Machine Learning,advanced,48.0,207,kinesthetic,intermediate
792,OOP,advanced,49.0,236,visual,advanced
792,Data Structures,beginner,85.0,109,visual,beginner
792,Data Structures,advanced,46.0,173,visual,intermediate
792,Machine Learning,intermediate,58.0,221,visual,intermediate
792,Python,intermediate,81.0,239,auditory,intermediate
792,Machine Learning,advanced,58.0,63,auditory,intermediate
793,Machine Learning,intermediate,42.0,78,kinesthetic,beginner
793,Python,advanced,89.0,137,kinesthetic,advanced
793,Machine Learning,intermediate,72.0,135,kinesthetic,advanced
793,Machine Learning,intermediate,78.0,234,auditory,intermediate
793,Python,intermediate,91.0,228,visual,advanced
793,Python,intermediate,48.0,238,auditory,advanced
793,Data Structures,advanced,47.0,108,visual,intermediate
794,Data Structures,intermediate,46.0,247,auditory,advanced
794,Machine Learning,beginner,100.0,264,visual,beginner
794,Machine Learning,intermediate,54.0,291,auditory,intermediate
795,Data Structures,advanced,63.0,278,visual,advanced
795,Data Structures,beginner,80.0,216,visual,beginner
795,Python,intermediate,70.0,210,kinesthetic,advanced
795,Data Structures,advanced,94.0,270,visual,beginner
795,Data Structures,advanced,61.0,256,visual,intermediate
795,Machine Learning,beginner,59.0,246,auditory,intermediate
796,Data Structures,advanced,49.0,74,visual,advanced
796,Machine Learning,beginner,87.0,76,visual,intermediate
796,Python,advanced,97.0,185,visual,intermediate
796,Data Structures,advanced,61.0,186,auditory,beginner
796,Python,advanced,70.0,69,kinesthetic,advanced
796,Python,advanced,45.0,224,auditory,advanced
797,OOP,intermediate,49.0,98,auditory,intermediate
797,Data Structures,intermediate,47.0,266,visual,intermediate
797,Machine Learning,intermediate,62.0,110,auditory,advanced
797,Python,advanced,50.0,64,kinesthetic,advanced
797,Machine Learning,intermediate,45.0,141,auditory,advanced
797,OOP,beginner,80.0,297,kinesthetic,intermediate
797,Python,beginner,81.0,281,auditory,intermediate
798,Python,intermediate,59.0,81,auditory,beginner
798,Python,intermediate,67.0,262,visual,beginner
798,Machine Learning,beginner,63.0,270,auditory,beginner
799,Data Structures,beginner,100.0,187,visual,advanced
799,Machine Learning,beginner,63.0,64,kinesthetic,intermediate
799,OOP,advanced,65.0,269,kinesthetic,advanced
799,Data Structures,advanced,58.0,292,kinesthetic,advanced
799,Data Structures,beginner,52.0,249,visual,intermediate
799,Machine Learning,intermediate,65.0,296,visual,advanced
800,Machine Learning,advanced,87.0,266,visual,beginner
800,Python,intermediate,100.0,139,visual,advanced
800,Data Structures,intermediate,45.0,244,kinesthetic,beginner
800,Machine Learning,intermediate,47.0,109,kinesthetic,intermediate
800,OOP,intermediate,89.0,244,visual,advanced
800,Machine Learning,beginner,65.0,261,kinesthetic,intermediate
800,Data Structures,beginner,72.0,62,auditory,advanced
801,OOP,intermediate,83.0,298,kinesthetic,advanced
801,OOP,intermediate,96.0,223,kinesthetic,beginner
801,Machine Learning,beginner,92.0,154,kinesthetic,advanced
801,Python,beginner,65.0,158,visual,advanced
801,Data Structures,beginner,99.0,61,visual,beginner
801,Machine Learning,intermediate,46.0,85,auditory,intermediate
801,Machine Learning,advanced,41.0,282,kinesthetic,advanced
802,OOP,intermediate,44.0,189,visual,advanced
802,Data Structures,advanced,89.0,95,visual,beginner
802,OOP,advanced,81.0,212,kinesthetic,intermediate
802,Python,advanced,41.0,79,auditory,beginner
803,Machine Learning,beginner,58.0,103,auditory,advanced
803,OOP,intermediate,95.0,274,kinesthetic,beginner
803,Machine Learning,intermediate,55.0,214,visual,intermediate
804,Python,intermediate,78.0,270,visual,intermediate
804,OOP,beginner,71.0,192,kinesthetic,advanced
804,Machine Learning,advanced,88.0,254,kinesthetic,beginner
804,Machine Learning,advanced,63.0,265,visual,beginner
805,Data Structures,intermediate,97.0,193,kinesthetic,intermediate
805,Data Structures,beginner,59.0,224,visual,beginner
805,Data Structures,beginner,49.0,80,visual,advanced
806,Data Structures,beginner,78.0,289,visual,advanced
806,OOP,intermediate,82.0,228,visual,beginner
806,Machine Learning,intermediate,47.0,206,auditory,beginner
806,OOP,beginner,92.0,211,visual,beginner
806,Python,beginner,84.0,226,auditory,intermediate
806,OOP,beginner,44.0,113,kinesthetic,beginner
806,Data Structures,beginner,75.0,256,kinesthetic,beginner
807,Python,advanced,56.0,259,visual,intermediate
807,Python,advanced,53.0,63,kinesthetic,advanced
807,Data Structures,intermediate,74.0,141,visual,beginner
807,OOP,beginner,74.0,208,kinesthetic,beginner
808,OOP,intermediate,73.0,132,kinesthetic,beginner
808,Machine Learning,beginner,54.0,119,kinesthetic,advanced
808,Machine Learning,intermediate,56.0,128,visual,advanced
808,Machine Learning,intermediate,41.0,234,auditory,advanced
808,Data Structures,intermediate,52.0,265,auditory,intermediate
809,Python,advanced,79.0,293,kinesthetic,advanced
809,OOP,advanced,65.0,275,kinesthetic,advanced
809,Machine Learning,beginner,49.0,110,visual,intermediate
809,Python,advanced,71.0,199,visual,beginner
809,Python,intermediate,87.0,125,auditory,intermediate
810,Python,advanced,95.0,144,auditory,advanced
810,Machine Learning,intermediate,87.0,299,auditory,advanced
810,Python,beginner,50.0,258,auditory,advanced
810,OOP,beginner,43.0,272,auditory,beginner
810,Python,intermediate,91.0,74,visual,intermediate
810,Python,advanced,90.0,286,visual,beginner
810,Python,advanced,48.0,215,visual,intermediate
811,OOP,beginner,41.0,240,auditory,beginner
811,Data Structures,advanced,77.0,87,auditory,intermediate
811,Data Structures,advanced,44.0,183,auditory,advanced
812,OOP,advanced,98.0,184,visual,beginner
812,Data Structures,beginner,42.0,289,auditory,advanced
812,Python,advanced,60.0,265,auditory,intermediate
812,Python,beginner,99.0,258,visual,advanced
812,Data Structures,beginner,75.0,169,visual,intermediate
813,OOP,beginner,57.0,243,visual,advanced
813,Python,advanced,98.0,172,visual,beginner
813,Machine Learning,advanced,75.0,216,kinesthetic,intermediate
813,OOP,intermediate,81.0,99,kinesthetic,intermediate
814,OOP,advanced,65.0,132,visual,advanced
814,OOP,beginner,57.0,159,auditory,beginner
814,Data Structures,advanced,75.0,127,visual,intermediate
814,Data Structures,beginner,92.0,145,auditory,intermediate
814,Machine Learning,beginner,87.0,80,kinesthetic,beginner
814,Machine Learning,intermediate,94.0,75,visual,advanced
814,Data Structures,advanced,62.0,168,kinesthetic,intermediate
815,Machine Learning,advanced,61.0,129,auditory,advanced
815,Machine Learning,intermediate,50.0,159,kinesthetic,intermediate
815,OOP,advanced,76.0,211,visual,intermediate
815,OOP,advanced,93.0,282,auditory,beginner
815,Python,beginner,61.0,264,auditory,beginner
816,Machine Learning,beginner,40.0,101,auditory,advanced
816,OOP,intermediate,81.0,287,auditory,beginner
816,Python,advanced,75.0,261,visual,beginner
816,Data Structures,advanced,75.0,210,kinesthetic,advanced
816,Machine Learning,beginner,64.0,80,auditory,intermediate
816,Data Structures,intermediate,81.0,158,kinesthetic,advanced
816,Python,advanced,97.0,143,kinesthetic,intermediate
817,OOP,intermediate,47.0,152,visual,intermediate
817,Data Structures,beginner,46.0,230,auditory,beginner
817,OOP,intermediate,82.0,125,kinesthetic,beginner
818,Python,advanced,75.0,108,auditory,intermediate
818,Machine Learning,beginner,52.0,210,kinesthetic,advanced
818,Python,beginner,99.0,184,auditory,beginner
818,OOP,advanced,97.0,186,auditory,beginner
819,Machine Learning,advanced,69.0,139,visual,beginner
819,Data Structures,intermediate,62.0,147,auditory,advanced
819,OOP,intermediate,80.0,225,kinesthetic,advanced
820,OOP,advanced,57.0,87,auditory,advanced
820,Python,intermediate,89.0,191,auditory,advanced
820,Python,intermediate,89.0,85,visual,beginner
820,Python,beginner,53.0,222,kinesthetic,advanced
820,Machine Learning,advanced,51.0,256,kinesthetic,beginner
821,Python,advanced,56.0,277,kinesthetic,advanced
821,Data Structures,advanced,79.0,156,auditory,beginner
821,Python,intermediate,63.0,237,kinesthetic,beginner
822,Machine Learning,beginner,99.0,231,kinesthetic,advanced
822,OOP,intermediate,98.0,176,auditory,beginner
822,Machine Learning,intermediate,59.0,153,kinesthetic,advanced
822,Data Structures,beginner,95.0,249,visual,intermediate
822,OOP,beginner,70.0,69,auditory,beginner
822,Machine Learning,beginner,100.0,86,visual,intermediate
823,Python,intermediate,79.0,162,auditory,advanced
823,OOP,beginner,64.0,133,visual,beginner
823,Python,beginner,77.0,76,visual,intermediate
823,Machine Learning,advanced,54.0,221,visual,intermediate
823,Data Structures,intermediate,84.0,283,kinesthetic,intermediate
824,Machine Learning,beginner,75.0,245,auditory,beginner
824,Data Structures,advanced,42.0,214,visual,beginner
824,Python,advanced,44.0,257,kinesthetic,intermediate
824,Data Structures,beginner,84.0,232,kinesthetic,intermediate
824,Python,advanced,67.0,64,visual,intermediate
825,OOP,beginner,67.0,84,auditory,beginner
825,Machine Learning,beginner,93.0,164,visual,intermediate
825,Machine Learning,advanced,80.0,154,kinesthetic,intermediate
825,Data Structures,beginner,56.0,198,auditory,beginner
825,Machine Learning,beginner,52.0,227,auditory,beginner
825,Machine Learning,intermediate,94.0,291,auditory,advanced
826,OOP,advanced,66.0,79,kinesthetic,intermediate
826,OOP,advanced,60.0,217,auditory,beginner
826,OOP,advanced,56.0,100,auditory,advanced
826,OOP,advanced,59.0,193,visual,advanced
826,Data Structures,intermediate,91.0,92,kinesthetic,beginner
827,OOP,beginner,40.0,262,visual,advanced
827,Python,intermediate,64.0,251,kinesthetic,intermediate
827,Machine Learning,intermediate,86.0,236,auditory,advanced
827,Machine Learning,advanced,65.0,80,auditory,advanced
827,OOP,beginner,48.0,255,kinesthetic,advanced
827,Python,beginner,90.0,297,kinesthetic,advanced
827,Machine Learning,advanced,47.0,256,visual,advanced
828,Python,advanced,87.0,153,auditory,beginner
828,Python,beginner,81.0,98,visual,intermediate
828,Machine Learning,beginner,79.0,292,visual,beginner
828,OOP,intermediate,51.0,113,auditory,beginner
828,Python,beginner,58.0,293,auditory,advanced
828,Data Structures,intermediate,77.0,207,auditory,beginner
829,Python,advanced,72.0,211,visual,beginner
829,Machine Learning,intermediate,45.0,266,kinesthetic,advanced
829,Machine Learning,intermediate,79.0,60,kinesthetic,advanced
829,Data Structures,beginner,66.0,203,visual,intermediate
830,Data Structures,intermediate,72.0,145,kinesthetic,advanced
830,OOP,beginner,40.0,125,visual,intermediate
830,OOP,advanced,89.0,127,kinesthetic,beginner
830,Python,beginner,95.0,70,kinesthetic,intermediate
830,OOP,advanced,45.0,110,auditory,advanced
830,OOP,advanced,72.0,228,auditory,beginner
830,Data Structures,beginner,57.0,90,kinesthetic,beginner
831,Data Structures,advanced,100.0,205,visual,intermediate
831,Python,intermediate,43.0,112,auditory,advanced
831,Python,beginner,41.0,112,visual,advanced
831,Machine Learning,intermediate,86.0,124,kinesthetic,advanced
831,Machine Learning,advanced,61.0,79,auditory,advanced
831,OOP,beginner,91.0,138,auditory,beginner
832,Data Structures,beginner,93.0,177,auditory,intermediate
832,Data Structures,intermediate,86.0,79,visual,advanced
832,Machine Learning,intermediate,66.0,65,kinesthetic,beginner
832,Data Structures,advanced,53.0,176,auditory,advanced
832,Python,advanced,40.0,222,kinesthetic,beginner
833,OOP,intermediate,95.0,150,kinesthetic,advanced
833,Machine Learning,advanced,69.0,273,kinesthetic,beginner
833,Data Structures,beginner,67.0,154,visual,intermediate
834,Data Structures,beginner,65.0,223,auditory,beginner
834,Machine Learning,advanced,54.0,256,kinesthetic,advanced
834,Python,intermediate,76.0,224,visual,beginner
835,OOP,intermediate,81.0,296,kinesthetic,intermediate
835,Python,intermediate,93.0,76,kinesthetic,advanced
835,OOP,beginner,80.0,199,auditory,intermediate
836,Python,advanced,75.0,165,auditory,intermediate
836,Machine Learning,intermediate,76.0,72,visual,intermediate
836,Machine Learning,beginner,73.0,169,kinesthetic,advanced
836,Data Structures,beginner,99.0,97,auditory,advanced
836,Data Structures,intermediate,87.0,146,kinesthetic,intermediate
837,Machine Learning,intermediate,61.0,217,visual,beginner
837,OOP,advanced,41.0,86,visual,advanced
837,Machine Learning,beginner,95.0,124,auditory,intermediate
837,Data Structures,advanced,87.0,262,kinesthetic,beginner
837,Python,intermediate,50.0,83,kinesthetic,intermediate
838,OOP,advanced,48.0,98,visual,beginner
838,Machine Learning,beginner,51.0,253,kinesthetic,intermediate
838,Python,intermediate,48.0,227,kinesthetic,intermediate
838,Machine Learning,advanced,79.0,219,visual,advanced
839,Data Structures,advanced,72.0,296,auditory,beginner
839,OOP,intermediate,68.0,121,visual,beginner
839,OOP,intermediate,99.0,129,auditory,beginner
839,Python,intermediate,78.0,80,auditory,beginner
839,Machine Learning,advanced,90.0,190,visual,intermediate
840,Machine Learning,beginner,50.0,296,auditory,intermediate
840,Machine Learning,intermediate,80.0,208,visual,intermediate
840,Data Structures,advanced,88.0,278,auditory,beginner
840,Python,beginner,68.0,138,kinesthetic,advanced
840,OOP,intermediate,84.0,163,kinesthetic,intermediate
841,Machine Learning,intermediate,72.0,191,kinesthetic,advanced
841,OOP,intermediate,40.0,273,auditory,beginner
841,Python,beginner,56.0,286,auditory,advanced
841,OOP,beginner,95.0,62,kinesthetic,beginner
841,OOP,beginner,54.0,274,auditory,beginner
841,Machine Learning,beginner,70.0,290,auditory,advanced
841,OOP,beginner,44.0,85,visual,beginner
842,Data Structures,advanced,77.0,159,visual,intermediate
842,OOP,beginner,70.0,162,kinesthetic,beginner
842,Python,intermediate,76.0,246,auditory,advanced
842,Machine Learning,intermediate,61.0,98,kinesthetic,beginner
843,OOP,intermediate,48.0,96,kinesthetic,advanced
843,OOP,beginner,48.0,162,auditory,beginner
843,Data Structures,advanced,55.0,288,auditory,beginner
844,Machine Learning,advanced,56.0,127,auditory,beginner
844,Machine Learning,advanced,53.0,154,visual,advanced
844,Data Structures,beginner,76.0,150,visual,advanced
844,Python,intermediate,87.0,101,kinesthetic,advanced
844,Python,advanced,82.0,66,visual,intermediate
844,Data Structures,advanced,96.0,102,kinesthetic,beginner
844,Python,beginner,94.0,212,kinesthetic,advanced
845,Data Structures,intermediate,81.0,179,visual,intermediate
845,OOP,beginner,90.0,216,kinesthetic,beginner
845,Data Structures,beginner,84.0,123,visual,intermediate
845,Data Structures,advanced,82.0,288,auditory,advanced
845,Machine Learning,intermediate,92.0,79,kinesthetic,intermediate
845,Data Structures,advanced,76.0,65,kinesthetic,advanced
845,OOP,intermediate,57.0,122,kinesthetic,intermediate
846,Machine Learning,intermediate,94.0,193,kinesthetic,intermediate
846,OOP,advanced,50.0,118,kinesthetic,beginner
846,Python,advanced,57.0,114,auditory,intermediate
846,Data Structures,beginner,94.0,118,kinesthetic,advanced
846,Python,beginner,51.0,195,kinesthetic,intermediate
847,Machine Learning,advanced,98.0,246,auditory,advanced
847,Machine Learning,beginner,53.0,256,visual,advanced
847,Data Structures,advanced,76.0,281,kinesthetic,advanced
847,Machine Learning,advanced,56.0,239,visual,intermediate
847,Machine Learning,advanced,47.0,122,kinesthetic,advanced
847,Machine Learning,intermediate,46.0,240,auditory,advanced
848,OOP,beginner,50.0,276,kinesthetic,intermediate
848,OOP,advanced,52.0,83,kinesthetic,beginner
848,Machine Learning,intermediate,96.0,265,visual,advanced
848,Data Structures,advanced,93.0,100,auditory,beginner
849,Machine Learning,beginner,56.0,182,kinesthetic,advanced
849,Data Structures,intermediate,40.0,60,auditory,intermediate
849,Data Structures,advanced,72.0,186,visual,intermediate
850,Machine Learning,advanced,82.0,286,visual,advanced
850,Machine Learning,beginner,70.0,172,kinesthetic,beginner
850,Python,intermediate,67.0,149,kinesthetic,intermediate
851,Data Structures,intermediate,96.0,270,visual,beginner
851,OOP,beginner,100.0,86,visual,beginner
851,OOP,beginner,54.0,175,visual,intermediate
851,OOP,intermediate,67.0,80,kinesthetic,intermediate
851,Machine Learning,beginner,40.0,149,kinesthetic,advanced
851,Python,advanced,90.0,116,auditory,beginner
852,Machine Learning,beginner,57.0,287,auditory,advanced
852,OOP,intermediate,72.0,146,kinesthetic,intermediate
852,OOP,advanced,93.0,161,auditory,advanced
852,Python,beginner,52.0,188,kinesthetic,beginner
852,OOP,advanced,58.0,266,auditory,intermediate
852,Data Structures,intermediate,80.0,226,auditory,advanced
852,Data Structures,intermediate,59.0,161,auditory,advanced
853,Data Structures,beginner,92.0,285,kinesthetic,advanced
853,Machine Learning,beginner,78.0,196,visual,advanced
853,OOP,advanced,73.0,256,auditory,intermediate
853,Python,beginner,63.0,124,kinesthetic,intermediate
853,Machine Learning,advanced,43.0,113,visual,intermediate
854,Python,advanced,42.0,61,kinesthetic,advanced
854,OOP,beginner,69.0,100,kinesthetic,advanced
854,Machine Learning,intermediate,87.0,283,kinesthetic,advanced
854,OOP,advanced,71.0,99,visual,intermediate
854,Data Structures,beginner,44.0,94,kinesthetic,beginner
854,OOP,advanced,67.0,110,auditory,advanced
854,Machine Learning,intermediate,94.0,186,auditory,intermediate
855,Python,intermediate,64.0,132,kinesthetic,intermediate
855,Python,beginner,68.0,235,kinesthetic,intermediate
855,Machine Learning,advanced,57.0,281,visual,beginner
855,OOP,advanced,54.0,123,visual,beginner
855,Python,beginner,88.0,188,auditory,beginner
855,Machine Learning,beginner,55.0,150,visual,advanced
856,Data Structures,intermediate,53.0,243,kinesthetic,advanced
856,Machine Learning,intermediate,61.0,94,auditory,beginner
856,Machine Learning,beginner,62.0,112,visual,intermediate
856,OOP,beginner,59.0,286,kinesthetic,beginner
856,Machine Learning,beginner,45.0,201,kinesthetic,advanced
856,OOP,beginner,91.0,264,kinesthetic,intermediate
857,OOP,advanced,48.0,63,kinesthetic,intermediate
857,Machine Learning,beginner,45.0,107,auditory,beginner
857,OOP,intermediate,74.0,262,kinesthetic,beginner
858,Data Structures,intermediate,52.0,181,kinesthetic,intermediate
858,Data Structures,advanced,63.0,147,auditory,intermediate
858,Data Structures,advanced,82.0,189,kinesthetic,intermediate
858,Python,advanced,59.0,265,kinesthetic,intermediate
859,Python,intermediate,74.0,69,auditory,beginner
859,Machine Learning,beginner,98.0,63,kinesthetic,beginner
859,Python,advanced,95.0,188,auditory,beginner
860,Data Structures,advanced,87.0,211,kinesthetic,intermediate
860,Machine Learning,intermediate,62.0,77,kinesthetic,intermediate
860,OOP,advanced,75.0,217,visual,advanced
860,OOP,intermediate,66.0,154,auditory,intermediate
860,OOP,intermediate,86.0,82,auditory,beginner
861,OOP,intermediate,60.0,217,auditory,beginner
861,Data Structures,advanced,89.0,232,auditory,intermediate
861,Data Structures,advanced,60.0,230,auditory,beginner
862,Data Structures,beginner,100.0,64,auditory,beginner
862,Python,intermediate,61.0,259,kinesthetic,intermediate
862,Data Structures,beginner,51.0,185,auditory,beginner
862,OOP,advanced,61.0,79,kinesthetic,advanced
862,OOP,intermediate,79.0,294,auditory,intermediate
862,Machine Learning,intermediate,99.0,102,visual,advanced
862,Data Structures,advanced,59.0,101,auditory,advanced
863,Data Structures,intermediate,100.0,239,auditory,beginner
863,Machine Learning,advanced,59.0,291,visual,advanced
863,OOP,intermediate,44.0,70,kinesthetic,intermediate
863,Data Structures,advanced,72.0,149,visual,intermediate
863,Python,advanced,83.0,275,visual,advanced
863,OOP,advanced,52.0,300,visual,beginner
863,Data Structures,advanced,100.0,197,visual,advanced
864,Python,beginner,94.0,211,visual,advanced
864,Data Structures,beginner,94.0,230,auditory,advanced
864,Machine Learning,advanced,74.0,275,auditory,advanced
864,Data Structures,intermediate,64.0,68,kinesthetic,advanced
865,Python,intermediate,48.0,171,auditory,advanced
865,Machine Learning,beginner,97.0,130,kinesthetic,intermediate
865,Data Structures,advanced,61.0,210,visual,beginner
865,Data Structures,beginner,47.0,223,visual,beginner
866,Machine Learning,beginner,58.0,105,auditory,advanced
866,Python,advanced,63.0,81,auditory,advanced
866,OOP,advanced,96.0,129,auditory,beginner
866,Machine Learning,advanced,90.0,148,kinesthetic,beginner
866,Data Structures,beginner,52.0,143,visual,advanced
866,Data Structures,advanced,50.0,198,auditory,advanced
866,Machine Learning,intermediate,59.0,228,auditory,intermediate
867,Data Structures,intermediate,51.0,190,auditory,advanced
867,OOP,intermediate,83.0,239,visual,advanced
867,Python,beginner,70.0,151,visual,intermediate
868,Data Structures,advanced,90.0,245,kinesthetic,advanced
868,Machine Learning,advanced,59.0,280,kinesthetic,advanced
868,OOP,beginner,93.0,161,auditory,beginner
868,Data Structures,beginner,51.0,103,kinesthetic,intermediate
869,Machine Learning,beginner,98.0,91,auditory,advanced
869,Python,advanced,93.0,242,auditory,advanced
869,OOP,intermediate,99.0,265,auditory,advanced
869,OOP,advanced,54.0,297,visual,advanced
869,Machine Learning,advanced,42.0,95,visual,beginner
869,Python,advanced,46.0,125,kinesthetic,beginner
869,Data Structures,advanced,67.0,111,visual,intermediate
870,OOP,intermediate,89.0,104,kinesthetic,beginner
870,Python,intermediate,84.0,275,visual,beginner
870,OOP,advanced,99.0,148,visual,intermediate
871,Python,beginner,68.0,144,kinesthetic,advanced
871,Machine Learning,beginner,79.0,66,kinesthetic,intermediate
871,Python,advanced,97.0,196,visual,advanced
871,Machine Learning,advanced,94.0,240,visual,advanced
871,Data Structures,beginner,42.0,185,kinesthetic,beginner
871,Data Structures,beginner,89.0,279,visual,intermediate
871,Machine Learning,intermediate,76.0,161,visual,intermediate
872,OOP,beginner,69.0,115,visual,advanced
872,Data Structures,beginner,78.0,221,auditory,beginner
872,Machine Learning,advanced,76.0,263,visual,beginner
